EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on: 10-11-2017
THESE DATA CAN BE USED FREELY FOR NON-COMMERCIAL RESEARCH PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED: 

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE = -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 RR   : Precipitation amount in 0.1 mm
30-34 Q_RR : quality code for RR (0='valid'; 1='suspect'; 9='missing')

This is the blended series of station SANTANDER CMT, SPAIN (STAID: 3922)
Blended and updated with sources:19972 19981 908023 
See files sources.txt and stations.txt for more info.

STAID, SOUID,    DATE,   RR, Q_RR
  3922, 19981,19510428,   38,    0
  3922, 19981,19510429,    0,    0
  3922, 19981,19510430,    0,    0
  3922, 19981,19510501,    2,    0
  3922, 19981,19510502,    0,    0
  3922, 19981,19510503,   51,    0
  3922, 19981,19510504,    0,    0
  3922, 19981,19510505,   15,    0
  3922, 19981,19510506,   87,    0
  3922, 19981,19510507,  304,    0
  3922, 19981,19510508,  129,    0
  3922, 19981,19510509,  134,    0
  3922, 19981,19510510,   47,    0
  3922, 19981,19510511,   22,    0
  3922, 19981,19510512,    0,    0
  3922, 19981,19510513,   56,    0
  3922, 19981,19510514,   16,    0
  3922, 19981,19510515,    0,    0
  3922, 19981,19510516,    0,    0
  3922, 19981,19510517,   76,    0
  3922, 19981,19510518,   30,    0
  3922, 19981,19510519,   22,    0
  3922, 19981,19510520,    0,    0
  3922, 19981,19510521,    0,    0
  3922, 19981,19510522,    0,    0
  3922, 19981,19510523,    0,    0
  3922, 19981,19510524,   41,    0
  3922, 19981,19510525,   67,    0
  3922, 19981,19510526,   68,    0
  3922, 19981,19510527,   29,    0
  3922, 19981,19510528,   26,    0
  3922, 19981,19510529,   34,    0
  3922, 19981,19510530,   10,    0
  3922, 19981,19510531,   20,    0
  3922, 19981,19510601,    0,    0
  3922, 19981,19510602,    0,    0
  3922, 19981,19510603,   69,    0
  3922, 19981,19510604,    0,    0
  3922, 19981,19510605,    0,    0
  3922, 19981,19510606,    6,    0
  3922, 19981,19510607,   89,    0
  3922, 19981,19510608,   44,    0
  3922, 19981,19510609,    0,    0
  3922, 19981,19510610,    0,    0
  3922, 19981,19510611,    0,    0
  3922, 19981,19510612,    0,    0
  3922, 19981,19510613,    0,    0
  3922, 19981,19510614,    0,    0
  3922, 19981,19510615,   28,    0
  3922, 19981,19510616,    0,    0
  3922, 19981,19510617,   40,    0
  3922, 19981,19510618,   85,    0
  3922, 19981,19510619,    0,    0
  3922, 19981,19510620,    0,    0
  3922, 19981,19510621,    0,    0
  3922, 19981,19510622,  117,    0
  3922, 19981,19510623,  196,    0
  3922, 19981,19510624,   56,    0
  3922, 19981,19510625,   37,    0
  3922, 19981,19510626,    0,    0
  3922, 19981,19510627,    0,    0
  3922, 19981,19510628,    0,    0
  3922, 19981,19510629,    0,    0
  3922, 19981,19510630,    0,    0
  3922, 19981,19510701,    0,    0
  3922, 19981,19510702,    0,    0
  3922, 19981,19510703,   43,    0
  3922, 19981,19510704,    0,    0
  3922, 19981,19510705,    0,    0
  3922, 19981,19510706,    0,    0
  3922, 19981,19510707,   23,    0
  3922, 19981,19510708,    0,    0
  3922, 19981,19510709,    0,    0
  3922, 19981,19510710,   56,    0
  3922, 19981,19510711,   17,    0
  3922, 19981,19510712,    0,    0
  3922, 19981,19510713,    0,    0
  3922, 19981,19510714,   63,    0
  3922, 19981,19510715,    0,    0
  3922, 19981,19510716,    0,    0
  3922, 19981,19510717,    0,    0
  3922, 19981,19510718,    0,    0
  3922, 19981,19510719,    0,    0
  3922, 19981,19510720,    0,    0
  3922, 19981,19510721,    0,    0
  3922, 19981,19510722,   46,    0
  3922, 19981,19510723,   17,    0
  3922, 19981,19510724,    0,    0
  3922, 19981,19510725,    0,    0
  3922, 19981,19510726,    0,    0
  3922, 19981,19510727,    0,    0
  3922, 19981,19510728,   45,    0
  3922, 19981,19510729,    0,    0
  3922, 19981,19510730,    6,    0
  3922, 19981,19510731,  217,    0
  3922, 19981,19510801,  826,    0
  3922, 19981,19510802,    9,    0
  3922, 19981,19510803,   69,    0
  3922, 19981,19510804,    2,    0
  3922, 19981,19510805,   28,    0
  3922, 19981,19510806,    0,    0
  3922, 19981,19510807,    0,    0
  3922, 19981,19510808,  238,    0
  3922, 19981,19510809,  306,    0
  3922, 19981,19510810,   14,    0
  3922, 19981,19510811,    0,    0
  3922, 19981,19510812,    0,    0
  3922, 19981,19510813,    0,    0
  3922, 19981,19510814,    0,    0
  3922, 19981,19510815,    0,    0
  3922, 19981,19510816,    0,    0
  3922, 19981,19510817,    0,    0
  3922, 19981,19510818,    0,    0
  3922, 19981,19510819,  248,    0
  3922, 19981,19510820,   85,    0
  3922, 19981,19510821,    0,    0
  3922, 19981,19510822,  117,    0
  3922, 19981,19510823,   13,    0
  3922, 19981,19510824,  123,    0
  3922, 19981,19510825,   10,    0
  3922, 19981,19510826,   11,    0
  3922, 19981,19510827,    0,    0
  3922, 19981,19510828,    0,    0
  3922, 19981,19510829,    0,    0
  3922, 19981,19510830,    9,    0
  3922, 19981,19510831,    0,    0
  3922, 19981,19510901,    0,    0
  3922, 19981,19510902,    9,    0
  3922, 19981,19510903,    0,    0
  3922, 19981,19510904,    0,    0
  3922, 19981,19510905,    0,    0
  3922, 19981,19510906,    0,    0
  3922, 19981,19510907,    0,    0
  3922, 19981,19510908,   39,    0
  3922, 19981,19510909,    0,    0
  3922, 19981,19510910,    4,    0
  3922, 19981,19510911,   18,    0
  3922, 19981,19510912,    0,    0
  3922, 19981,19510913,   43,    0
  3922, 19981,19510914,    4,    0
  3922, 19981,19510915,    0,    0
  3922, 19981,19510916,    0,    0
  3922, 19981,19510917,   54,    0
  3922, 19981,19510918,    0,    0
  3922, 19981,19510919,    0,    0
  3922, 19981,19510920,    0,    0
  3922, 19981,19510921,    0,    0
  3922, 19981,19510922,    3,    0
  3922, 19981,19510923,   74,    0
  3922, 19981,19510924,    0,    0
  3922, 19981,19510925,   51,    0
  3922, 19981,19510926,    6,    0
  3922, 19981,19510927,    6,    0
  3922, 19981,19510928,   34,    0
  3922, 19981,19510929,    0,    0
  3922, 19981,19510930,    0,    0
  3922, 19981,19511001,   97,    0
  3922, 19981,19511002,  114,    0
  3922, 19981,19511003,    0,    0
  3922, 19981,19511004,    0,    0
  3922, 19981,19511005,    0,    0
  3922, 19981,19511006,    0,    0
  3922, 19981,19511007,    0,    0
  3922, 19981,19511008,    0,    0
  3922, 19981,19511009,    0,    0
  3922, 19981,19511010,    0,    0
  3922, 19981,19511011,    0,    0
  3922, 19981,19511012,  145,    0
  3922, 19981,19511013,   30,    0
  3922, 19981,19511014,  216,    0
  3922, 19981,19511015,   16,    0
  3922, 19981,19511016,    0,    0
  3922, 19981,19511017,    0,    0
  3922, 19981,19511018,   36,    0
  3922, 19981,19511019,   64,    0
  3922, 19981,19511020,    2,    0
  3922, 19981,19511021,  117,    0
  3922, 19981,19511022,  279,    0
  3922, 19981,19511023,  118,    0
  3922, 19981,19511024,   53,    0
  3922, 19981,19511025,    0,    0
  3922, 19981,19511026,    0,    0
  3922, 19981,19511027,  184,    0
  3922, 19981,19511028,    0,    0
  3922, 19981,19511029,    0,    0
  3922, 19981,19511030,  588,    0
  3922, 19981,19511031,   75,    0
  3922, 19981,19511101,  656,    0
  3922, 19981,19511102,   47,    0
  3922, 19981,19511103,   37,    0
  3922, 19981,19511104,    0,    0
  3922, 19981,19511105,    0,    0
  3922, 19981,19511106,    4,    0
  3922, 19981,19511107,    0,    0
  3922, 19981,19511108,    0,    0
  3922, 19981,19511109,    0,    0
  3922, 19981,19511110,    0,    0
  3922, 19981,19511111,   40,    0
  3922, 19981,19511112,   27,    0
  3922, 19981,19511113,  209,    0
  3922, 19981,19511114,    0,    0
  3922, 19981,19511115,    0,    0
  3922, 19981,19511116,    0,    0
  3922, 19981,19511117,   50,    0
  3922, 19981,19511118,   20,    0
  3922, 19981,19511119,   57,    0
  3922, 19981,19511120,   62,    0
  3922, 19981,19511121,    0,    0
  3922, 19981,19511122,   47,    0
  3922, 19981,19511123,   10,    0
  3922, 19981,19511124,    0,    0
  3922, 19981,19511125,  135,    0
  3922, 19981,19511126,   37,    0
  3922, 19981,19511127,    0,    0
  3922, 19981,19511128,    0,    0
  3922, 19981,19511129,    0,    0
  3922, 19981,19511130,    0,    0
  3922, 19981,19511201,    0,    0
  3922, 19981,19511202,   75,    0
  3922, 19981,19511203,    0,    0
  3922, 19981,19511204,    0,    0
  3922, 19981,19511205,    0,    0
  3922, 19981,19511206,   74,    0
  3922, 19981,19511207,   45,    0
  3922, 19981,19511208,    0,    0
  3922, 19981,19511209,    0,    0
  3922, 19981,19511210,    0,    0
  3922, 19981,19511211,    0,    0
  3922, 19981,19511212,    0,    0
  3922, 19981,19511213,    0,    0
  3922, 19981,19511214,    0,    0
  3922, 19981,19511215,    0,    0
  3922, 19981,19511216,    0,    0
  3922, 19981,19511217,    0,    0
  3922, 19981,19511218,    0,    0
  3922, 19981,19511219,   11,    0
  3922, 19981,19511220,  354,    0
  3922, 19981,19511221,    0,    0
  3922, 19981,19511222,    4,    0
  3922, 19981,19511223,    0,    0
  3922, 19981,19511224,    0,    0
  3922, 19981,19511225,  102,    0
  3922, 19981,19511226,   18,    0
  3922, 19981,19511227,   32,    0
  3922, 19981,19511228,   43,    0
  3922, 19981,19511229,  156,    0
  3922, 19981,19511230,    0,    0
  3922, 19981,19511231,   45,    0
  3922, 19981,19520101,   12,    0
  3922, 19981,19520102,   80,    0
  3922, 19981,19520103,  173,    0
  3922, 19981,19520104,  114,    0
  3922, 19981,19520105,    6,    0
  3922, 19981,19520106,    0,    0
  3922, 19981,19520107,    0,    0
  3922, 19981,19520108,    9,    0
  3922, 19981,19520109,   58,    0
  3922, 19981,19520110,    6,    0
  3922, 19981,19520111,   37,    0
  3922, 19981,19520112,   47,    0
  3922, 19981,19520113,    3,    0
  3922, 19981,19520114,    3,    0
  3922, 19981,19520115,   25,    0
  3922, 19981,19520116,   38,    0
  3922, 19981,19520117,  104,    0
  3922, 19981,19520118,   57,    0
  3922, 19981,19520119,   25,    0
  3922, 19981,19520120,  305,    0
  3922, 19981,19520121,   43,    0
  3922, 19981,19520122,   56,    0
  3922, 19981,19520123,   34,    0
  3922, 19981,19520124,  246,    0
  3922, 19981,19520125,   52,    0
  3922, 19981,19520126,   51,    0
  3922, 19981,19520127,    0,    0
  3922, 19981,19520128,    0,    0
  3922, 19981,19520129,    0,    0
  3922, 19981,19520130,   17,    0
  3922, 19981,19520131,   69,    0
  3922, 19981,19520201,    0,    0
  3922, 19981,19520202,   10,    0
  3922, 19981,19520203,   47,    0
  3922, 19981,19520204,   19,    0
  3922, 19981,19520205,    4,    0
  3922, 19981,19520206,    0,    0
  3922, 19981,19520207,    0,    0
  3922, 19981,19520208,   35,    0
  3922, 19981,19520209,    6,    0
  3922, 19981,19520210,    0,    0
  3922, 19981,19520211,    0,    0
  3922, 19981,19520212,   93,    0
  3922, 19981,19520213,    4,    0
  3922, 19981,19520214,   94,    0
  3922, 19981,19520215,   67,    0
  3922, 19981,19520216,   29,    0
  3922, 19981,19520217,  190,    0
  3922, 19981,19520218,   42,    0
  3922, 19981,19520219,    0,    0
  3922, 19981,19520220,    0,    0
  3922, 19981,19520221,    0,    0
  3922, 19981,19520222,    0,    0
  3922, 19981,19520223,    0,    0
  3922, 19981,19520224,    0,    0
  3922, 19981,19520225,    0,    0
  3922, 19981,19520226,    0,    0
  3922, 19981,19520227,    0,    0
  3922, 19981,19520228,    0,    0
  3922, 19981,19520229,    0,    0
  3922, 19981,19520301,    0,    0
  3922, 19981,19520302,    0,    0
  3922, 19981,19520303,    0,    0
  3922, 19981,19520304,    0,    0
  3922, 19981,19520305,    0,    0
  3922, 19981,19520306,    0,    0
  3922, 19981,19520307,    0,    0
  3922, 19981,19520308,    6,    0
  3922, 19981,19520309,   26,    0
  3922, 19981,19520310,    0,    0
  3922, 19981,19520311,   59,    0
  3922, 19981,19520312,   17,    0
  3922, 19981,19520313,    0,    0
  3922, 19981,19520314,    5,    0
  3922, 19981,19520315,    0,    0
  3922, 19981,19520316,   10,    0
  3922, 19981,19520317,   33,    0
  3922, 19981,19520318,   50,    0
  3922, 19981,19520319,  154,    0
  3922, 19981,19520320,   23,    0
  3922, 19981,19520321,    0,    0
  3922, 19981,19520322,    0,    0
  3922, 19981,19520323,    3,    0
  3922, 19981,19520324,    0,    0
  3922, 19981,19520325,    0,    0
  3922, 19981,19520326,    5,    0
  3922, 19981,19520327,    0,    0
  3922, 19981,19520328,    0,    0
  3922, 19981,19520329,    0,    0
  3922, 19981,19520330,    0,    0
  3922, 19981,19520331,    6,    0
  3922, 19981,19520401,   97,    0
  3922, 19981,19520402,  107,    0
  3922, 19981,19520403,  119,    0
  3922, 19981,19520404,    0,    0
  3922, 19981,19520405,   26,    0
  3922, 19981,19520406,    0,    0
  3922, 19981,19520407,    0,    0
  3922, 19981,19520408,    0,    0
  3922, 19981,19520409,    0,    0
  3922, 19981,19520410,   57,    0
  3922, 19981,19520411,  246,    0
  3922, 19981,19520412,    0,    0
  3922, 19981,19520413,  101,    0
  3922, 19981,19520414,   21,    0
  3922, 19981,19520415,    0,    0
  3922, 19981,19520416,    0,    0
  3922, 19981,19520417,    0,    0
  3922, 19981,19520418,    0,    0
  3922, 19981,19520419,    0,    0
  3922, 19981,19520420,    0,    0
  3922, 19981,19520421,  130,    0
  3922, 19981,19520422,   64,    0
  3922, 19981,19520423,  120,    0
  3922, 19981,19520424,   12,    0
  3922, 19981,19520425,    9,    0
  3922, 19981,19520426,    0,    0
  3922, 19981,19520427,    0,    0
  3922, 19981,19520428,    0,    0
  3922, 19981,19520429,    0,    0
  3922, 19981,19520430,    1,    0
  3922, 19981,19520501,    0,    0
  3922, 19981,19520502,    0,    0
  3922, 19981,19520503,    0,    0
  3922, 19981,19520504,   35,    0
  3922, 19981,19520505,    0,    0
  3922, 19981,19520506,   46,    0
  3922, 19981,19520507,   14,    0
  3922, 19981,19520508,   10,    0
  3922, 19981,19520509,    0,    0
  3922, 19981,19520510,    0,    0
  3922, 19981,19520511,    4,    0
  3922, 19981,19520512,    0,    0
  3922, 19981,19520513,    0,    0
  3922, 19981,19520514,    0,    0
  3922, 19981,19520515,    0,    0
  3922, 19981,19520516,    0,    0
  3922, 19981,19520517,    0,    0
  3922, 19981,19520518,    0,    0
  3922, 19981,19520519,    0,    0
  3922, 19981,19520520,    0,    0
  3922, 19981,19520521,    0,    0
  3922, 19981,19520522,    0,    0
  3922, 19981,19520523,    0,    0
  3922, 19981,19520524,    0,    0
  3922, 19981,19520525,    0,    0
  3922, 19981,19520526,    0,    0
  3922, 19981,19520527,    0,    0
  3922, 19981,19520528,    0,    0
  3922, 19981,19520529,    0,    0
  3922, 19981,19520530,   35,    0
  3922, 19981,19520531,    0,    0
  3922, 19981,19520601,   47,    0
  3922, 19981,19520602,    0,    0
  3922, 19981,19520603,    0,    0
  3922, 19981,19520604,    0,    0
  3922, 19981,19520605,    0,    0
  3922, 19981,19520606,    0,    0
  3922, 19981,19520607,   12,    0
  3922, 19981,19520608,    0,    0
  3922, 19981,19520609,    0,    0
  3922, 19981,19520610,   47,    0
  3922, 19981,19520611,    0,    0
  3922, 19981,19520612,    9,    0
  3922, 19981,19520613,    0,    0
  3922, 19981,19520614,    0,    0
  3922, 19981,19520615,    4,    0
  3922, 19981,19520616,   84,    0
  3922, 19981,19520617,  496,    0
  3922, 19981,19520618,   17,    0
  3922, 19981,19520619,   29,    0
  3922, 19981,19520620,    0,    0
  3922, 19981,19520621,    0,    0
  3922, 19981,19520622,    0,    0
  3922, 19981,19520623,    0,    0
  3922, 19981,19520624,    0,    0
  3922, 19981,19520625,    0,    0
  3922, 19981,19520626,    0,    0
  3922, 19981,19520627,    0,    0
  3922, 19981,19520628,    0,    0
  3922, 19981,19520629,    0,    0
  3922, 19981,19520630,   22,    0
  3922, 19981,19520701,   82,    0
  3922, 19981,19520702,  179,    0
  3922, 19981,19520703, 1262,    0
  3922, 19981,19520704,  180,    0
  3922, 19981,19520705,  176,    0
  3922, 19981,19520706,    0,    0
  3922, 19981,19520707,    0,    0
  3922, 19981,19520708,   67,    0
  3922, 19981,19520709,    0,    0
  3922, 19981,19520710,    0,    0
  3922, 19981,19520711,    0,    0
  3922, 19981,19520712,    0,    0
  3922, 19981,19520713,    0,    0
  3922, 19981,19520714,    0,    0
  3922, 19981,19520715,    0,    0
  3922, 19981,19520716,    0,    0
  3922, 19981,19520717,   72,    0
  3922, 19981,19520718,    0,    0
  3922, 19981,19520719,   32,    0
  3922, 19981,19520720,    0,    0
  3922, 19981,19520721,    0,    0
  3922, 19981,19520722,    0,    0
  3922, 19981,19520723,    3,    0
  3922, 19981,19520724,    0,    0
  3922, 19981,19520725,    0,    0
  3922, 19981,19520726,    0,    0
  3922, 19981,19520727,    0,    0
  3922, 19981,19520728,    0,    0
  3922, 19981,19520729,    0,    0
  3922, 19981,19520730,    0,    0
  3922, 19981,19520731,    0,    0
  3922, 19981,19520801,    0,    0
  3922, 19981,19520802,   57,    0
  3922, 19981,19520803,   43,    0
  3922, 19981,19520804,    0,    0
  3922, 19981,19520805,    0,    0
  3922, 19981,19520806,    0,    0
  3922, 19981,19520807,   68,    0
  3922, 19981,19520808,   26,    0
  3922, 19981,19520809,   26,    0
  3922, 19981,19520810,    0,    0
  3922, 19981,19520811,    0,    0
  3922, 19981,19520812,    3,    0
  3922, 19981,19520813,    0,    0
  3922, 19981,19520814,    0,    0
  3922, 19981,19520815,   10,    0
  3922, 19981,19520816,    0,    0
  3922, 19981,19520817,    0,    0
  3922, 19981,19520818,   46,    0
  3922, 19981,19520819,  455,    0
  3922, 19981,19520820,  243,    0
  3922, 19981,19520821,   12,    0
  3922, 19981,19520822,   41,    0
  3922, 19981,19520823,    0,    0
  3922, 19981,19520824,    0,    0
  3922, 19981,19520825,    0,    0
  3922, 19981,19520826,  171,    0
  3922, 19981,19520827,    0,    0
  3922, 19981,19520828,  408,    0
  3922, 19981,19520829,   69,    0
  3922, 19981,19520830,   36,    0
  3922, 19981,19520831,    0,    0
  3922, 19981,19520901,    0,    0
  3922, 19981,19520902,    0,    0
  3922, 19981,19520903,    0,    0
  3922, 19981,19520904,    0,    0
  3922, 19981,19520905,   47,    0
  3922, 19981,19520906,  234,    0
  3922, 19981,19520907,   31,    0
  3922, 19981,19520908,   17,    0
  3922, 19981,19520909,    0,    0
  3922, 19981,19520910,  273,    0
  3922, 19981,19520911,  832,    0
  3922, 19981,19520912,   56,    0
  3922, 19981,19520913,  253,    0
  3922, 19981,19520914,   79,    0
  3922, 19981,19520915,  224,    0
  3922, 19981,19520916,    0,    0
  3922, 19981,19520917,    0,    0
  3922, 19981,19520918,  140,    0
  3922, 19981,19520919,    4,    0
  3922, 19981,19520920,   12,    0
  3922, 19981,19520921,    0,    0
  3922, 19981,19520922,   68,    0
  3922, 19981,19520923,    0,    0
  3922, 19981,19520924,    0,    0
  3922, 19981,19520925,   67,    0
  3922, 19981,19520926,   32,    0
  3922, 19981,19520927,   18,    0
  3922, 19981,19520928,   12,    0
  3922, 19981,19520929,    6,    0
  3922, 19981,19520930,  124,    0
  3922, 19981,19521001,  351,    0
  3922, 19981,19521002,    0,    0
  3922, 19981,19521003,   45,    0
  3922, 19981,19521004,    0,    0
  3922, 19981,19521005,    0,    0
  3922, 19981,19521006,    0,    0
  3922, 19981,19521007,    0,    0
  3922, 19981,19521008,    6,    0
  3922, 19981,19521009,  159,    0
  3922, 19981,19521010,  160,    0
  3922, 19981,19521011,  105,    0
  3922, 19981,19521012,   18,    0
  3922, 19981,19521013,   17,    0
  3922, 19981,19521014,   10,    0
  3922, 19981,19521015,    0,    0
  3922, 19981,19521016,    0,    0
  3922, 19981,19521017,    0,    0
  3922, 19981,19521018,   44,    0
  3922, 19981,19521019,  172,    0
  3922, 19981,19521020,   46,    0
  3922, 19981,19521021,    0,    0
  3922, 19981,19521022,    0,    0
  3922, 19981,19521023,    6,    0
  3922, 19981,19521024,  177,    0
  3922, 19981,19521025,   80,    0
  3922, 19981,19521026,    0,    0
  3922, 19981,19521027,    0,    0
  3922, 19981,19521028,   22,    0
  3922, 19981,19521029,    0,    0
  3922, 19981,19521030,   28,    0
  3922, 19981,19521031,  165,    0
  3922, 19981,19521101,    0,    0
  3922, 19981,19521102,    0,    0
  3922, 19981,19521103,   64,    0
  3922, 19981,19521104,    0,    0
  3922, 19981,19521105,  134,    0
  3922, 19981,19521106,   31,    0
  3922, 19981,19521107,   77,    0
  3922, 19981,19521108,   32,    0
  3922, 19981,19521109,   75,    0
  3922, 19981,19521110,   10,    0
  3922, 19981,19521111,   92,    0
  3922, 19981,19521112,   23,    0
  3922, 19981,19521113,    0,    0
  3922, 19981,19521114,    0,    0
  3922, 19981,19521115,   13,    0
  3922, 19981,19521116,  261,    0
  3922, 19981,19521117,    0,    0
  3922, 19981,19521118,  169,    0
  3922, 19981,19521119,  219,    0
  3922, 19981,19521120,  122,    0
  3922, 19981,19521121,  298,    0
  3922, 19981,19521122,   51,    0
  3922, 19981,19521123,    0,    0
  3922, 19981,19521124,    5,    0
  3922, 19981,19521125,   36,    0
  3922, 19981,19521126,    2,    0
  3922, 19981,19521127,    0,    0
  3922, 19981,19521128,    0,    0
  3922, 19981,19521129,    0,    0
  3922, 19981,19521130,   21,    0
  3922, 19981,19521201,    0,    0
  3922, 19981,19521202,   26,    0
  3922, 19981,19521203,   14,    0
  3922, 19981,19521204,    0,    0
  3922, 19981,19521205,    0,    0
  3922, 19981,19521206,    0,    0
  3922, 19981,19521207,    0,    0
  3922, 19981,19521208,    0,    0
  3922, 19981,19521209,    0,    0
  3922, 19981,19521210,   36,    0
  3922, 19981,19521211,   60,    0
  3922, 19981,19521212,   33,    0
  3922, 19981,19521213,   68,    0
  3922, 19981,19521214,  240,    0
  3922, 19981,19521215,   50,    0
  3922, 19981,19521216,    0,    0
  3922, 19981,19521217,  249,    0
  3922, 19981,19521218,    2,    0
  3922, 19981,19521219,   44,    0
  3922, 19972,19521220,    2,    0
  3922, 19972,19521221,    1,    0
  3922, 19972,19521222,   24,    0
  3922, 19972,19521223,    0,    0
  3922, 19972,19521224,    1,    0
  3922, 19972,19521225,    0,    0
  3922, 19972,19521226,   49,    0
  3922, 19972,19521227,   13,    0
  3922, 19972,19521228,  523,    0
  3922, 19972,19521229,   12,    0
  3922, 19972,19521230,  177,    0
  3922, 19972,19521231,  112,    0
  3922, 19981,19530101,  156,    0
  3922, 19981,19530102,  164,    0
  3922, 19981,19530103,   89,    0
  3922, 19981,19530104,   45,    0
  3922, 19981,19530105,   39,    0
  3922, 19981,19530106,   79,    0
  3922, 19981,19530107,   60,    0
  3922, 19981,19530108,   85,    0
  3922, 19981,19530109,   19,    0
  3922, 19981,19530110,   35,    0
  3922, 19981,19530111,    0,    0
  3922, 19981,19530112,    0,    0
  3922, 19981,19530113,    0,    0
  3922, 19981,19530114,    0,    0
  3922, 19981,19530115,    0,    0
  3922, 19981,19530116,    0,    0
  3922, 19981,19530117,    0,    0
  3922, 19981,19530118,    0,    0
  3922, 19981,19530119,    0,    0
  3922, 19981,19530120,    0,    0
  3922, 19981,19530121,    0,    0
  3922, 19981,19530122,    0,    0
  3922, 19981,19530123,    0,    0
  3922, 19981,19530124,    0,    0
  3922, 19981,19530125,    0,    0
  3922, 19981,19530126,    0,    0
  3922, 19981,19530127,    0,    0
  3922, 19981,19530128,    0,    0
  3922, 19981,19530129,    0,    0
  3922, 19981,19530130,    0,    0
  3922, 19981,19530131,   15,    0
  3922, 19981,19530201,    6,    0
  3922, 19981,19530202,    0,    0
  3922, 19981,19530203,    0,    0
  3922, 19981,19530204,    0,    0
  3922, 19981,19530205,    0,    0
  3922, 19981,19530206,    0,    0
  3922, 19981,19530207,   72,    0
  3922, 19981,19530208,   55,    0
  3922, 19981,19530209,   37,    0
  3922, 19981,19530210,  265,    0
  3922, 19981,19530211,  217,    0
  3922, 19981,19530212,  112,    0
  3922, 19981,19530213,  111,    0
  3922, 19981,19530214,  106,    0
  3922, 19981,19530215,   39,    0
  3922, 19981,19530216,    6,    0
  3922, 19981,19530217,    0,    0
  3922, 19981,19530218,    0,    0
  3922, 19981,19530219,    0,    0
  3922, 19981,19530220,    0,    0
  3922, 19981,19530221,    0,    0
  3922, 19981,19530222,    0,    0
  3922, 19981,19530223,    0,    0
  3922, 19981,19530224,    0,    0
  3922, 19981,19530225,    0,    0
  3922, 19981,19530226,    0,    0
  3922, 19981,19530227,    0,    0
  3922, 19981,19530228,    0,    0
  3922, 19981,19530301,    0,    0
  3922, 19981,19530302,    0,    0
  3922, 19981,19530303,    0,    0
  3922, 19981,19530304,    0,    0
  3922, 19981,19530305,    0,    0
  3922, 19981,19530306,    0,    0
  3922, 19981,19530307,    0,    0
  3922, 19981,19530308,    0,    0
  3922, 19981,19530309,    0,    0
  3922, 19981,19530310,    0,    0
  3922, 19981,19530311,    0,    0
  3922, 19981,19530312,    6,    0
  3922, 19981,19530313,    0,    0
  3922, 19981,19530314,    0,    0
  3922, 19981,19530315,    0,    0
  3922, 19981,19530316,    0,    0
  3922, 19981,19530317,    0,    0
  3922, 19981,19530318,    0,    0
  3922, 19981,19530319,    0,    0
  3922, 19981,19530320,    0,    0
  3922, 19981,19530321,    0,    0
  3922, 19981,19530322,    0,    0
  3922, 19981,19530323,    0,    0
  3922, 19981,19530324,    0,    0
  3922, 19981,19530325,    0,    0
  3922, 19981,19530326,    0,    0
  3922, 19981,19530327,   12,    0
  3922, 19981,19530328,    0,    0
  3922, 19981,19530329,    0,    0
  3922, 19981,19530330,    0,    0
  3922, 19981,19530331,   58,    0
  3922, 19981,19530401,   44,    0
  3922, 19981,19530402,    0,    0
  3922, 19981,19530403,  150,    0
  3922, 19981,19530404,    0,    0
  3922, 19981,19530405,    4,    0
  3922, 19981,19530406,    0,    0
  3922, 19981,19530407,    0,    0
  3922, 19981,19530408,   44,    0
  3922, 19981,19530409,   38,    0
  3922, 19981,19530410,   12,    0
  3922, 19981,19530411,    0,    0
  3922, 19981,19530412,   64,    0
  3922, 19981,19530413,   10,    0
  3922, 19981,19530414,   34,    0
  3922, 19981,19530415,    0,    0
  3922, 19981,19530416,    0,    0
  3922, 19981,19530417,   47,    0
  3922, 19981,19530418,   40,    0
  3922, 19981,19530419,    0,    0
  3922, 19981,19530420,   34,    0
  3922, 19981,19530421,    0,    0
  3922, 19981,19530422,    4,    0
  3922, 19981,19530423,    0,    0
  3922, 19981,19530424,    0,    0
  3922, 19981,19530425,   36,    0
  3922, 19981,19530426,   95,    0
  3922, 19981,19530427,   98,    0
  3922, 19981,19530428,    6,    0
  3922, 19981,19530429,    0,    0
  3922, 19981,19530430,    0,    0
  3922, 19981,19530501,   12,    0
  3922, 19981,19530502,   40,    0
  3922, 19981,19530503,    0,    0
  3922, 19981,19530504,    1,    0
  3922, 19981,19530505,    0,    0
  3922, 19981,19530506,    0,    0
  3922, 19981,19530507,    0,    0
  3922, 19981,19530508,    0,    0
  3922, 19981,19530509,    3,    0
  3922, 19981,19530510,   22,    0
  3922, 19981,19530511,    0,    0
  3922, 19981,19530512,   20,    0
  3922, 19981,19530513,   77,    0
  3922, 19981,19530514,    0,    0
  3922, 19981,19530515,    0,    0
  3922, 19981,19530516,    0,    0
  3922, 19981,19530517,   31,    0
  3922, 19981,19530518,   46,    0
